ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4028,Source1,3,2018-11-03 20:32:56.787599,2018-11-04 00:00:56.787599,32.786287,-96.794844,32.7786,,0.351,Charge perhaps both instead attention field.,Tyrone Groves,Dallas,Williamsview,TX,24347,US,US/Eastern,KSse,2018-11-03 20:05:56.787599,50.3,,50.6,29.5,7.8,North,7.8,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-1490121,Source1,2,2019-02-01 11:55:11.644708,2019-02-01 13:00:11.644708,32.738821,-96.773811,32.752728,-96.776801,1.086,Traditional later appear.,Courtney Point,Dallas,East Anna,TX,20598,US,US/Eastern,KpwB,2019-02-01 11:29:11.644708,63.6,,43.4,30.37,7.3,S,11.1,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2842055,Source2,2,2018-05-13 06:22:23.575150,2018-05-13 10:18:23.575150,25.965835,-80.359168,,-80.349992,1.81,It team responsibility trade computer fast.,Brad Route,Miami,New Angelashire,FL,07460,US,US/Eastern,KknQ,2018-05-13 05:54:23.575150,52.7,0.0,41.3,30.28,1.2,SSE,7.1,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9251491,Source1,2,2023-03-29 06:38:02.311015,2023-03-29 09:47:02.311015,36.047073,-86.798504,36.044298,-86.792645,0.928,Light no space college sense thought since.,Mcclain Glens,Nashville,Mcphersonfurt,TN,00618,US,US/Eastern,KLgX,2023-03-29 06:14:02.311015,104.1,0.0,47.9,30.77,10.3,W,0.5,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8130653,Source2,2,2018-09-20 22:22:45.104960,2018-09-21 02:16:45.104960,35.31496,-80.963075,,-80.960656,0.714,Artist involve best.,Gwendolyn Parks,Charlotte,Valeriemouth,NC,50038,US,US/Eastern,KVZx,2018-09-20 22:05:45.104960,54.2,,63.3,29.36,2.9,NNW,6.2,0.11,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9871985,Source1,2,2023-08-24 05:52:40.588338,2023-08-24 06:40:40.588338,32.67881,-96.754576,32.673681,-96.749455,0.956,Oil capital strategy want despite security ahead its.,Hobbs Skyway,Dallas,Lake Kayla,TX,33465,US,US/Eastern,KzPS,2023-08-24 05:47:40.588338,87.0,0.0,76.6,29.58,4.6,SSE,13.5,0.15,Rain,False,True,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5437156,Source2,3,2024-05-19 04:37:25.395151,2024-05-19 06:37:25.395151,35.772745,-78.672184,35.786448,-78.679472,2.434,Off member professional listen poor poor heavy.,Hall Trace,Raleigh,Campbellborough,NC,98332,US,US/Eastern,KNGF,2024-05-19 04:23:25.395151,56.9,0.0,53.1,26.79,10.0,SSW,7.1,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-9875065,Source2,2,2019-08-20 16:06:30.315945,2019-08-20 19:30:30.315945,34.047199,-118.248236,34.045585,,0.179,Table likely manage through different old movement.,Matthew Flats,Los Angeles,Bautistaborough,CA,59894,US,US/Eastern,KyfN,2019-08-20 15:39:30.315945,64.5,,81.1,29.29,10.1,E,17.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2777217,Source1,2,2018-10-15 06:02:24.315706,2018-10-15 08:28:24.315706,36.039218,-86.783669,36.043596,-86.794448,1.318,Ago machine under moment.,Jennifer Cliffs,Nashville,Freemanmouth,TN,36207,US,US/Eastern,Kywm,2018-10-15 05:55:24.315706,46.1,,66.0,29.48,11.4,CALM,0.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1716429,Source2,3,2019-10-13 14:44:02.961730,2019-10-13 14:57:02.961730,29.556405,-98.416277,29.562256,-98.41253,0.006,Letter until section magazine.,Nicholas Lodge,San Antonio,Sandratown,TX,83299,US,US/Eastern,KqlK,2019-10-13 14:23:02.961730,60.8,0.0,56.1,28.32,13.2,NNW,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8394856,Source2,2,2020-10-09 15:18:16.645393,2020-10-09 17:45:16.645393,34.056485,-118.146058,34.053887,-118.15099,2.129,List account anything simple avoid member.,Stein Roads,Los Angeles,East Traceytown,CA,76369,US,US/Eastern,KVWM,2020-10-09 14:58:16.645393,46.2,,43.1,29.16,4.2,SSE,14.4,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4523921,Source1,2,2023-10-08 18:12:35.968557,2023-10-08 20:36:35.968557,37.569249,-77.478901,37.578124,,0.323,Likely possible trade newspaper process him.,Monica Viaduct,Richmond,Wilsonmouth,VA,24995,US,US/Eastern,KYdE,2023-10-08 18:07:35.968557,6.3,-6.603045908527115,30.6,29.81,10.1,CALM,18.4,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-1001781,Source2,3,2024-08-07 16:05:52.282272,2024-08-07 17:14:52.282272,28.50141,-81.415969,28.51323,-81.41369,2.858,Skin include dinner song.,Crystal Row,Orlando,Port Carolynmouth,FL,52860,US,US/Eastern,KOKN,2024-08-07 15:41:52.282272,31.9,24.458875134562273,80.8,29.87,10.6,W,10.6,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5922273,Source2,2,2025-07-06 05:54:15.022174,2025-07-06 09:42:15.022174,32.742701,-96.80989,32.739114,,3.155,Natural clearly stuff development trouble score.,Goodwin Isle,Dallas,South Travisport,TX,58671,US,US/Eastern,KPqg,2025-07-06 05:31:15.022174,79.7,0.0,46.7,29.59,10.0,WSW,11.3,,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-9476589,Source2,2,2025-01-29 20:54:11.163207,2025-01-30 00:41:11.163207,30.231983,-97.770768,,-97.773634,4.23,Everyone quickly ahead hotel professional.,Morris Drive,Austin,Keyside,TX,75147,US,US/Eastern,KsZl,2025-01-29 20:25:11.163207,48.4,,67.0,29.91,5.6,WNW,10.1,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-636122,Source1,2,2018-07-02 04:57:12.576412,2018-07-02 05:48:12.576412,29.74582,-95.66859,29.734781,-95.663333,1.502,College design community safe quality feeling prevent.,Sara Walk,Houston,Charlesberg,TX,23929,US,US/Eastern,KLIT,2018-07-02 04:39:12.576412,50.2,0.0,96.8,28.47,7.9,CALM,16.2,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2780918,Source1,2,2022-01-02 08:31:37.653587,2022-01-02 12:22:37.653587,28.423155,-81.46833,28.422187,-81.468445,1.763,Born take read response weight.,Cameron Run,Orlando,Wrightville,FL,19887,US,US/Eastern,KFTu,2022-01-02 08:07:37.653587,38.3,,82.1,30.51,8.6,NW,18.5,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3022196,Source1,2,2023-02-27 18:13:52.291076,2023-02-27 21:07:52.291076,25.772392,-80.420949,25.785907,-80.404025,0.903,Either in simply vote firm.,Andrade Gardens,Miami,Floresville,FL,21821,US,US/Eastern,KrwI,2023-02-27 17:57:52.291076,30.8,25.716978714177202,,29.11,12.1,North,7.3,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6366952,Source1,2,2022-02-28 08:27:53.339234,2022-02-28 12:06:53.339234,39.664029,-86.216077,39.656462,,1.532,Relate whole mean make finally central.,Margaret Burg,Indianapolis,Port Eric,IN,29430,US,US/Eastern,KHvk,2022-02-28 08:08:53.339234,32.8,,110.8,28.88,4.4,NW,5.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1365033,Source1,2,2021-04-07 00:38:18.185430,2021-04-07 02:30:18.185430,33.730107,-84.326907,33.727977,-84.336407,2.015,National police despite read want.,Andre Points,Atlanta,Powersstad,GA,84950,US,US/Eastern,KpQe,2021-04-07 00:14:18.185430,53.9,0.0,74.5,29.87,11.9,W,11.2,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-8270308,Source2,2,2022-09-15 18:03:01.805507,2022-09-15 21:15:01.805507,38.613593,-121.392333,38.613908,,1.162,Rather almost determine cut manage fall push.,Jamie Roads,Sacramento,Darlenefurt,CA,73411,US,US/Eastern,KIiF,2022-09-15 17:35:01.805507,71.2,0.0,98.5,29.27,5.6,NNE,11.1,0.3,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3924313,Source1,3,2022-03-22 14:44:57.126092,2022-03-22 18:35:57.126092,30.511166,-91.174968,,,4.803,Life partner mention require student whatever become.,White Freeway,Baton Rouge,West Amanda,LA,10057,US,US/Eastern,KgRD,2022-03-22 14:20:57.126092,37.9,,108.3,29.15,7.1,ESE,18.5,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9556933,Source1,2,2025-01-01 18:06:30.698641,2025-01-01 19:21:30.698641,33.585793,-111.982945,33.580098,,0.659,Movement marriage factor audience health.,Gonzales Mills,Phoenix,Fitzgeraldton,AZ,86682,US,US/Eastern,Kkco,2025-01-01 17:38:30.698641,40.9,0.0,82.0,27.41,,S,3.4,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1695730,Source2,2,2018-04-12 07:22:59.693358,2018-04-12 08:43:59.693358,35.444922,-97.409711,35.461211,,3.947,Stage career easy people.,Joshua Street,Oklahoma City,Powersland,OK,53521,US,US/Eastern,KPTI,2018-04-12 07:03:59.693358,57.0,0.0,43.9,31.38,7.0,WSW,5.1,0.19,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7443656,Source1,2,2024-12-11 16:53:18.036203,2024-12-11 20:07:18.036203,33.65362,-84.398715,33.654369,-84.411341,1.059,Force employee nearly.,Owens Ports,Atlanta,Nicholasmouth,GA,49724,US,US/Eastern,KDow,2024-12-11 16:45:18.036203,43.4,36.35752461891834,20.1,29.71,4.8,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-1885838,Source2,2,2024-04-06 11:57:21.511671,2024-04-06 14:56:21.511671,30.285901,-97.72809,30.292888,-97.73241,0.148,Seat responsibility end consumer pull after.,Ashley Mountain,Austin,Sheilaborough,TX,37734,US,US/Eastern,KtOU,2024-04-06 11:30:21.511671,55.1,0.0,92.6,28.23,7.4,SSE,0.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6688563,Source1,2,2025-04-12 15:31:50.207591,2025-04-12 19:23:50.207591,28.096988,-82.386805,28.09463,,1.845,Door whatever area both president concern special.,Nicholas Corners,Tampa,Paulside,FL,72536,US,US/Eastern,KaqY,2025-04-12 15:18:50.207591,68.5,0.0,33.5,30.57,10.3,NNW,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5673341,Source1,2,2025-06-04 09:21:38.733370,2025-06-04 11:55:38.733370,29.589027,-98.470708,29.591028,-98.485488,0.935,Purpose individual staff tree yes wear.,Carlson Grove,San Antonio,Adamport,TX,53857,US,US/Eastern,KDVD,2025-06-04 09:10:38.733370,63.4,,62.5,,2.2,CALM,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-4208075,Source1,2,2025-06-04 08:52:59.315333,2025-06-04 12:30:59.315333,44.982438,-93.10792,,,1.66,Agreement news have reveal read history group.,Martha Courts,Saint Paul,Freybury,MN,11955,US,US/Eastern,KzZV,2025-06-04 08:28:59.315333,54.6,0.0,72.2,28.88,4.5,NNW,13.5,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9780824,Source2,2,2025-08-03 16:29:01.792101,2025-08-03 18:56:01.792101,32.92463,-96.735807,32.92003,,3.453,Star find help church player bar it.,Brad Union,Dallas,Westton,TX,49471,US,US/Eastern,Kcjy,2025-08-03 16:01:01.792101,63.0,,74.2,27.81,9.4,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-131542,Source1,2,2022-05-18 23:22:52.686090,2022-05-19 03:03:52.686090,32.852293,-117.067758,,,3.337,Rather technology bed audience stay east.,Natalie Vista,San Diego,Port Mauriceville,CA,57401,US,US/Eastern,KCxi,2022-05-18 23:07:52.686090,70.6,,94.8,30.64,10.8,NNE,9.2,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4782391,Source2,3,2020-04-04 07:23:24.730342,2020-04-04 11:15:24.730342,28.008482,-82.427857,28.017934,,0.342,Specific race employee morning think fear financial.,Patrick Stream,Tampa,Jessebury,FL,38024,US,US/Eastern,KOwj,2020-04-04 07:16:24.730342,77.1,,104.5,29.07,11.3,N,9.6,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-519281,Source2,2,2024-02-01 18:37:07.375427,2024-02-01 20:05:07.375427,33.46407,-112.113059,,,2.475,Individual collection part gas.,Lopez Dam,Phoenix,South Kevin,AZ,36540,US,US/Eastern,KqIB,2024-02-01 18:16:07.375427,51.3,0.0,80.7,28.73,9.1,SE,10.6,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1012601,Source1,2,2019-01-30 00:10:38.392615,2019-01-30 03:42:38.392615,28.622478,-81.314532,28.623875,,0.004,Care next development senior western.,Lowe Meadows,Orlando,West Diane,FL,54652,US,US/Eastern,KNAg,2019-01-29 23:55:38.392615,74.3,0.0,62.3,31.44,8.4,SSE,25.0,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-9728507,Source1,2,2025-04-29 21:00:05.862856,2025-04-29 23:08:05.862856,29.809475,-95.297622,29.815533,-95.315453,2.068,Major official time pass clear traditional.,Sullivan Village,Houston,Port Cynthiamouth,TX,50693,US,US/Eastern,KpBr,2025-04-29 20:51:05.862856,84.5,0.0,77.7,30.46,13.7,WSW,,0.0,Clear,False,False,True,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8563397,Source1,2,2019-06-06 22:10:31.368887,2019-06-06 23:35:31.368887,32.814309,-96.921072,32.828515,-96.931988,2.746,Wonder society role president continue hospital race opportunity.,Russell Island,Dallas,Kimberlyshire,TX,54926,US,US/Eastern,KkiE,2019-06-06 22:04:31.368887,55.2,,25.7,29.42,,S,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2571180,Source1,2,2023-02-16 04:14:56.660790,2023-02-16 05:27:56.660790,25.818264,-80.332067,25.827709,,0.79,Glass thus it generation begin.,Mcdonald Throughway,Miami,Juanshire,FL,76451,US,US/Eastern,KLEu,2023-02-16 04:00:56.660790,63.7,0.0,65.0,27.67,3.5,NW,6.2,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7973944,Source1,2,2020-01-24 21:54:12.111148,2020-01-25 00:50:12.111148,32.790233,-96.901157,,-96.893464,2.819,Tend someone production analysis reveal good light.,Evan Manor,Dallas,Murphyfurt,TX,17289,US,US/Eastern,KDEJ,2020-01-24 21:26:12.111148,51.9,0.0,42.3,30.22,15.3,SE,6.0,,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-1214752,Source2,4,2024-01-04 06:07:50.365093,2024-01-04 06:23:50.365093,32.895328,-96.713136,,-96.715012,1.302,Help year weight institution door.,Salinas Circles,Dallas,Port James,TX,30521,US,US/Eastern,KKsC,2024-01-04 05:47:50.365093,88.3,0.0,78.3,31.56,9.9,CALM,10.1,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-113754,Source1,3,2018-12-08 14:51:24.311064,2018-12-08 15:41:24.311064,36.186699,-86.67917,36.193801,-86.684071,0.625,Just less source behind.,Jasmine Inlet,Nashville,Morganshire,TN,17607,US,US/Eastern,,2018-12-08 14:44:24.311064,74.1,,44.5,28.5,5.4,ENE,13.2,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2882353,Source1,2,2020-11-09 12:09:14.312205,2020-11-09 14:34:14.312205,29.755832,-95.252758,,,2.989,Message tonight be system western.,Kimberly Manors,Houston,Elliottland,TX,96174,US,US/Eastern,Ksrp,2020-11-09 11:55:14.312205,112.1,0.0,49.8,31.4,8.4,NE,1.1,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7164966,Source2,2,2022-01-17 09:17:52.371204,2022-01-17 12:27:52.371204,25.826094,-80.282923,25.844614,-80.282859,0.003,Court either be public.,Jason Road,Miami,South Ronald,FL,31541,US,US/Eastern,Kdqi,2022-01-17 09:09:52.371204,39.4,33.66472706341729,60.3,29.19,10.1,SW,8.1,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-86669,Source1,2,2022-12-04 20:01:13.754055,2022-12-04 23:40:13.754055,33.414365,-111.938516,,-111.944479,0.693,Economic else recognize.,James Creek,Phoenix,Rachelhaven,AZ,87465,US,US/Eastern,KfjB,2022-12-04 19:37:13.754055,69.1,,97.0,30.13,14.7,NNW,11.2,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2362652,Source2,2,2020-03-23 14:43:58.644989,2020-03-23 16:06:58.644989,35.81746,-78.627577,35.809763,,0.199,On week at question.,Barker Neck,Raleigh,Emilyshire,NC,22693,US,US/Eastern,KpHR,2020-03-23 14:30:58.644989,85.8,0.0,53.1,29.85,6.3,NNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8200371,Source1,2,2024-02-24 15:00:18.332260,2024-02-24 18:05:18.332260,30.236818,-97.747674,30.22985,-97.74549,0.817,Mrs chair ready.,Holt Bypass,Austin,Laurenhaven,TX,14083,US,US/Eastern,KvEd,2024-02-24 14:52:18.332260,44.3,,82.7,30.05,7.6,SSW,19.7,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8012751,Source2,2,2022-08-20 01:59:29.964576,2022-08-20 05:57:29.964576,35.090674,-80.898729,35.084243,,0.249,North design look myself head religious.,Richard Mount,Charlotte,Nelsonbury,NC,84223,US,US/Eastern,KUFU,2022-08-20 01:52:29.964576,55.1,0.0,87.1,29.64,11.2,NE,6.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2243777,Source1,2,2020-07-06 03:04:43.500951,2020-07-06 04:14:43.500951,28.417815,-81.366983,28.419504,,3.784,Official girl home nation white so.,Gregory Station,Orlando,Josephville,FL,77400,US,US/Eastern,KQJw,2020-07-06 02:58:43.500951,75.9,0.0,77.7,29.56,9.4,NNW,2.9,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-399384,Source2,2,2024-03-01 17:51:04.015855,2024-03-01 20:02:04.015855,45.048515,-93.336872,45.048378,-93.331897,0.687,Push quality international news thought imagine.,Gardner Hollow,Minneapolis,West Carlos,MN,82263,US,US/Eastern,Kexe,2024-03-01 17:36:04.015855,49.6,40.68428965279628,99.0,29.41,10.7,Calm,12.8,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2485885,Source1,2,2019-07-01 03:36:31.378459,2019-07-01 04:17:31.378459,34.057091,-118.39879,34.056764,,2.797,Customer food development require view public.,Schultz Crossroad,Los Angeles,Yateshaven,CA,35548,US,US/Eastern,KfMQ,2019-07-01 03:11:31.378459,71.4,0.0,81.9,31.88,9.4,S,5.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1581078,Source2,2,2020-01-04 06:15:03.266367,2020-01-04 09:12:03.266367,33.904282,-84.457549,33.899949,-84.454275,2.244,Much institution director people likely crime particular account.,Valerie Station,Atlanta,Lake Bobby,GA,54467,US,US/Eastern,Kxpx,2020-01-04 05:57:03.266367,68.6,0.0,53.3,29.27,10.4,,11.8,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-302254,Source1,2,2025-04-27 18:26:11.325677,2025-04-27 18:38:11.325677,29.475057,-98.560636,29.484937,-98.563437,0.629,President democratic owner day chair political recent.,Jeffrey Lakes,San Antonio,Williamschester,TX,38715,US,US/Eastern,KZOy,2025-04-27 18:15:11.325677,28.4,19.208317658244415,59.7,28.27,12.6,CALM,13.1,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3575428,Source2,3,2024-12-29 06:47:13.417831,2024-12-29 10:16:13.417831,33.64452,-84.393696,33.64407,,0.676,Person mean ok well project.,Patricia Parks,Atlanta,Meltonmouth,GA,16867,US,US/Eastern,KXDZ,,94.5,0.0,68.0,28.34,10.5,SW,6.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
